name,uid,resource_type,water_fountain,bottle_filler,jug_filler,dog_fountain,latitude,longitude,address,city,state,zip_code,park,access,public_access_hours_open,public_access_hours_close,public_access_days,notes,data_source,point,supervisor_district,analysis_neighborhood,data_as_of,data_loaded_at,Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Recreation and Parks Properties
China Basin Park Restroom,3688811934706178804,restroom,0,0,0,0,37.776348,-122.388505,1 China Basin Park,San Francisco,CA,94107,,publicly_accessible,,,Daily,In central plaza,port,POINT (-122.388505 37.776348),6,Mission Bay,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,34,1,10,4,
Restroom,4161973934314613702,restroom,0,0,0,0,37.78422005104755,-122.50182639926257,100 34th Ave,San Francisco,CA,94121,Lincoln Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.501826399 37.784220051),1,Lincoln Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,7,8,4,17,52
Landscaped Areas,6092931728253938998,restroom,0,0,0,0,37.73921045423949,-122.38573118327052,1398 Hudson Ave,San Francisco,CA,94124,Youngblood-Coleman Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.385731183 37.739210454),10,Bayview Hunters Point,2024/08/20 10:36:57 AM,2024/10/10 10:40:59 AM,86,2,9,1,224
Potrero Hill Rec Center,5068999930283866876,restroom,0,0,0,0,37.756272309679176,-122.39695006335867,801 Arkansas St,San Francisco,CA,94107,Potrero Hill Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.396950063 37.75627231),10,Potrero Hill,2024/08/13 05:16:30 PM,2024/10/10 10:40:59 AM,54,2,9,26,64
Shoreview Park - Drinking Fountain/Cooler,8932833623047348452,drinking_water,1,1,0,0,37.73177917,-122.38125781000001,1 Lillian St,San Francisco,CA,94124,Shoreview Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.381257806 37.731779173),10,Bayview Hunters Point,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,86,2,9,1,201
Bernal Heights Rec Center,3195322800649596575,restroom,0,0,0,0,37.738312761309125,-122.41599756145315,500 Moultrie St,San Francisco,CA,94110,Bernal Heights Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.415997561 37.738312761),9,Bernal Heights,2024/08/13 05:17:47 PM,2024/10/10 10:40:59 AM,83,9,2,2,79
Margaret S. Hayward Clubhouse,9114533137639723370,restroom,0,0,0,0,37.780528059381275,-122.42582423061177,1016 Laguna St,San Francisco,CA,94102,Margaret S.Hayward Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.425824231 37.780528059),5,Western Addition,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,100,4,11,39,140
Margaret S.Hayward Playground - Drinking Fountain/Cooler,6908796306997080587,drinking_water,1,0,0,0,37.78069454,-122.42684637,1016 Laguna St,San Francisco,CA,94102,Margaret S.Hayward Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.426846373 37.78069454),5,Western Addition,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,100,4,11,39,140
Franklin Square - Drinking Fountain/Cooler,2475771779590483117,drinking_water,1,1,0,0,37.764807170000005,-122.40910428,2500 17th St,San Francisco,CA,94110,Franklin Square,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.409104276 37.76480717),9,Mission,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,53,3,9,20,164
Drinking Fountain/Cooler,2200654980049634876,drinking_water,1,0,0,0,37.79583564,-122.41043563,,San Francisco,CA,,Woh Hei Yuen Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.410435626 37.795835644),3,Chinatown,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,16,6,3,6,91
Tenderloin Pit Stop - Turk and Hyde streets,4596080096965280480,restroom,0,0,0,0,37.7825365,-122.4157402,Turk and Hyde streets,San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4157402 37.7825365),5,Tenderloin,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,20,5,10,36,
TNDC: Candlestick Block A,8119082390481302510,drinking_water,0,1,1,0,37.719071,-122.393147,1001 Ingerson Ave,San Francisco,CA,94124,,publicly_accessible,,,Daily,,puc,POINT (-122.393147 37.719071),10,Bayview Hunters Point,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,88,2,9,1,
Precita Park - Drinking Fountain/Cooler,5177847223855817480,drinking_water,1,0,0,0,37.7468604,-122.41325644,3200 Folsom St,San Francisco,CA,94110,Precita Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.413256436 37.746860402),9,Bernal Heights,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,83,9,2,2,6
China Basin Park Water Fountain #5,1815687204750990271,drinking_water,0,1,1,0,37.775948,-122.389857,"3rd St, Mission Bay",San Francisco,CA,94158,,publicly_accessible,,,Daily,On 3rd street,port,POINT (-122.389857 37.775948),6,Mission Bay,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,34,1,10,4,
"Pier 7, J C Decaux",8712865930210385388,restroom,0,0,0,0,37.79897,-122.39703,475 The Embarcadero,San Francisco,CA,94105,,publicly_accessible,,,Daily,J C Decaux,port,POINT (-122.39703 37.79897),3,Financial District/South Beach,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,77,6,3,8,
James Rolph Jr Clubhouse,8648877855879303740,restroom,0,0,0,0,37.75003212278121,-122.40660090433185,1451 Hampshire St,San Francisco,CA,94110,James Rolph Jr. Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.406600904 37.750032123),9,Mission,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,53,3,2,20,226
Glen Park Branch Library,1697779997800312692,drinking_water,1,0,0,0,37.733980204000034,-122.43383315499995,2825 Diamond St,San Francisco,CA,94131,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-18:00"",""Wednesday:12:00-20:00"",""Thursday:10:00-19:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:50""]",library,POINT (-122.433833155 37.733980204),8,Glen Park,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,96,9,5,10,
Lafayette Park - Drinking Fountain/Cooler,7608515600277781600,drinking_water,1,0,0,0,37.791596229999996,-122.42817796,2101 Washington St,San Francisco,CA,94109,Lafayette Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.428177959 37.791596231),2,Pacific Heights,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,102,4,6,30,212
Portsmouth Square - Drinking Fountain/Cooler,3034380096241212790,drinking_water,1,0,0,0,37.79460917,-122.40557791,745 Kearny St,San Francisco,CA,94108,Portsmouth Square,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.40557791 37.794609168),3,Chinatown,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,104,6,3,6,127
Chowder Hut,1529365743775458966,restroom,0,0,0,0,37.8087256,-122.4155803,2890 Taylor St,San Francisco,CA,94133,,publicly_accessible,08:00:00,20:00:00,Daily,,port,POINT (-122.4155803 37.8087256),3,North Beach,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,99,6,3,23,
Castro Pit Stop - Market and Castro streets (JCDecaux),3991774780780772696,restroom,0,0,0,0,37.7627732,-122.4348053,Market and Castro streets (JCDecaux),San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4348053 37.7627732),8,Castro/Upper Market,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,38,3,5,5,
Patricia's Green in Hayes Valley - Drinking Fountain/Cooler,733896691271296364,drinking_water,1,1,0,0,37.77594665,-122.42445427000001,489 Hayes St,San Francisco,CA,94102,Patricia's Green in Hayes Valley,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.424454268 37.775946648),5,Hayes Valley,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,22,4,11,9,189
Laurel Hill Clubhouse,5792798905216035670,restroom,0,0,0,0,37.78369098827751,-122.4511354376156,251 Euclid Ave,San Francisco,CA,94118,Laurel Hill Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.451135438 37.783690988),2,Presidio Heights,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,11,8,6,31,187
Upper Noe Rec Center,2337624681975054897,restroom,0,0,0,0,37.74244647159215,-122.42843387178414,295 Day St,San Francisco,CA,94131,Upper Noe Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.428433872 37.742446472),8,Noe Valley,2024/08/13 05:16:30 PM,2024/10/10 10:40:59 AM,84,9,5,22,100
Lower Great Highway Judah Restrooms,472633773455991733,restroom,0,0,0,0,37.760245264681615,-122.50956649424046,,San Francisco,CA,94132,Lower Great Highway,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.509566494 37.760245265),4,Sunset/Parkside,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,39,10,7,35,20
West Portal Branch Library,6503267742886675671,drinking_water,1,0,0,0,37.74137018500005,-122.46614395199998,190 Lenox Way,San Francisco,CA,94127,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:13:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:10:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:52""]",library,POINT (-122.466143952 37.741370185),7,West of Twin Peaks,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,46,10,8,41,
Mountain Lake Park - Drinking Fountain/Cooler,2181519328811148190,drinking_water,1,0,0,0,37.786971650000005,-122.46793154,1 11th Ave,San Francisco,CA,94118,Mountain Lake Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.467931543 37.786971652),1,Inner Richmond,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,4,,6,11,134
Golden Gate Park - Section 5 - Drinking Fountain/Cooler,4228604834963822706,drinking_water,1,0,0,0,37.77163402,-122.49513619,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.495136192 37.771634022),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Sunnyside Conservatory,3755932850212164196,restroom,0,0,0,0,37.731975489734644,-122.44079024379074,236 Monterey Blvd,San Francisco,CA,94131,Sunnyside Conservatory,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.440790244 37.73197549),7,West of Twin Peaks,2024/08/20 10:36:57 AM,2024/10/10 10:40:59 AM,95,9,8,41,106
Hayes Valley Clubhouse,1185946669847466623,restroom,0,0,0,0,37.77590945664165,-122.42765945401244,689 Hayes St,San Francisco,CA,94102,Hayes Valley Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.427659454 37.775909457),5,Hayes Valley,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,22,4,11,9,174
Big Rec Restroom,5469953919666759262,restroom,0,0,0,0,37.768518818120874,-122.4655995456185,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 7,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.465599546 37.768518818),7,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,11,12,228
Potrero Hill Rec Center - Drinking Fountain/Cooler,1795029580672313430,drinking_water,1,0,0,0,37.75609616,-122.39683774,801 Arkansas St,San Francisco,CA,94107,Potrero Hill Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.396837744 37.756096156),10,Potrero Hill,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,54,2,9,26,64
Ocean Beach Pit Stop - Great Highway near Beach Chalet,8978516872808671611,restroom,0,0,0,0,37.7675953,-122.5107794,Great Highway near Beach Chalet,San Francisco,CA,,Lower Great Highway,publicly_accessible,,,,,pit_stop,POINT (-122.5107794 37.7675953),4,Golden Gate Park,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,9,8,4,12,20
SF SPCA,6928189952947179522,drinking_water,0,1,1,0,37.765617,-122.412366,255 Alabama St,San Francisco,CA,94103,,publicly_accessible,,,Daily,,puc,POINT (-122.412366 37.765617),9,Mission,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,53,3,2,20,
Drinking Fountain/Cooler,9217149819497391219,drinking_water,1,0,0,0,37.71454846,-122.4058261,,San Francisco,CA,,Visitacion Valley Greenway,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.4058261 37.714548455),10,Visitacion Valley,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,75,9,9,40,200
Stanyan Edge Courtyard Drinking Fountain,3522301267325413526,drinking_water,1,0,0,0,37.76998542,-122.45421167,,San Francisco,CA,,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.454211669 37.76998542),5,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,11,12,229
Kimball Path Drinking Fountain,3038945258019670538,drinking_water,1,0,0,0,37.783709,-122.43540351,,San Francisco,CA,,Raymond Kimball Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.435403513 37.783708999),5,Western Addition,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,97,4,11,39,123
Father Alfred E. Boeddeker Park - Drinking Fountain/Cooler,1938774094516469000,drinking_water,1,1,0,0,37.78433303,-122.41220835,246 Eddy St,San Francisco,CA,94102,Father Alfred E. Boeddeker Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.412208346 37.784333025),5,Tenderloin,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,20,5,10,36,162
Anna E. Waden Branch Library (Bayview),4747163986582751508,drinking_water,1,0,0,0,37.732484671000066,-122.39108620099995,5075 03rd St,San Francisco,CA,94124,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:10:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:55""]",library,POINT (-122.391086201 37.732484671),10,Bayview Hunters Point,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,86,2,9,1,
19th & Alabama,2447204787546099701,drinking_water,0,1,1,0,37.760315,-122.412135,3001 19th St,San Francisco,CA,94110,,publicly_accessible,,,Daily,,puc,POINT (-122.412135 37.760315),9,Mission,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,53,3,2,20,
Kezar Turf Drinking fountain,9065994624858625759,drinking_water,1,0,0,0,37.76752889,-122.45629948999999,,San Francisco,CA,,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.456299492 37.767528892),5,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,11,12,229
Merced Heights Clubhouse,9220700351671859647,restroom,0,0,0,0,37.71773927452562,-122.4701559768848,801 Shields St,San Francisco,CA,94132,Merced Heights Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.470155977 37.717739275),11,Oceanview/Merced/Ingleside,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,65,10,1,24,138
Administration Building,2762765205893670092,restroom,0,0,0,0,37.782315528202496,-122.4356163934808,1901 Geary Blvd,San Francisco,CA,94115,Raymond Kimball Playground,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.435616393 37.782315528),5,Western Addition,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,97,4,11,39,123
Argonne Clubhouse,5166102027712093118,restroom,0,0,0,0,37.779601550461045,-122.47777275744839,455 18th Ave,San Francisco,CA,94121,Argonne Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.477772757 37.77960155),1,Outer Richmond,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,5,8,4,29,71
Pioneer Park Restroom,598341934004717538,restroom,0,0,0,0,37.80259938123957,-122.40605250572062,1 Telegraph Hill Blvd,San Francisco,CA,94133,Telegraph Hill - Pioneer Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.406052506 37.802599381),3,North Beach,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,18,6,3,23,227
Corona Heights Park - Drinking Fountain/Cooler,8683149347626563077,drinking_water,1,0,0,1,37.76530917,-122.44029272,122 States St,San Francisco,CA,94114,Corona Heights Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.440292722 37.765309173),8,Castro/Upper Market,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,113,7,5,5,202
Golden Gate Park - Section 5 - Drinking Fountain/Cooler,4292889287259001803,drinking_water,1,1,0,0,37.771330569999996,-122.49904043,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.499040432 37.771330568),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Drinking Fountain/Cooler,5818030437079317619,drinking_water,1,0,0,0,37.71271949,-122.40869125,,San Francisco,CA,,Yik Oi Huang Peace & Friendship Park Picnic Area,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.408691247 37.712719486),10,Visitacion Valley,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,75,9,9,40,97
Mission Dolores Park - Drinking Fountain/Cooler,3577872362230082096,drinking_water,1,0,0,0,37.75947164,-122.42710577,646 Dolores St,San Francisco,CA,94114,Mission Dolores Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.427105774 37.759471644),8,Castro/Upper Market,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,37,3,5,5,213
Sunset Rec Center - Drinking Fountain/Cooler,6197377153243867380,drinking_water,1,0,0,0,37.75684011,-122.48690401,2201 Lawton St,San Francisco,CA,94122,Sunset Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.486904009 37.756840107),4,Sunset/Parkside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,39,10,7,35,105
Golden Gate Park - Section 2 - Drinking Fountain/Cooler,194203608777390345,drinking_water,1,1,0,0,37.76828882,-122.45471819000001,501 Stanyan St,San Francisco,CA,94117,Golden Gate Park - Section 2,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.454718189 37.768288825),5,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,11,12,229
Restroom,3674214510354941802,restroom,0,0,0,0,37.73307159776936,-122.382577828637,2 Willie B Kennedy Dr,San Francisco,CA,94124,Hilltop Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.382577829 37.733071598),10,Bayview Hunters Point,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,86,2,9,1,120
North Restrooms,4713862042748605556,restroom,0,0,0,0,37.76888801773871,-122.47084604293474,,San Francisco,CA,94122,Golden Gate Park - Section 3,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.470846043 37.768888018),7,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,11,12,231
"Heron's Head Park, Eo Center",3577349118403171998,restroom,0,0,0,0,37.740119,-122.37597,32 Jennings Street,San Francisco,CA,94124,,publicly_accessible,08:00:00,17:30:00,Daily,,port,POINT (-122.37597 37.740119),10,Bayview Hunters Point,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,56,2,9,1,
Richmond Branch Library,1970251667032378395,drinking_water,1,0,0,0,37.78184424500006,-122.46809920399994,351 09th Ave,San Francisco,CA,94118,10th Ave & Clement Mini Park,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:13:00-18:00"",""Tuesday:10:00-20:00"",""Wednesday:10:00-20:00"",""Thursday:10:00-20:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:52""]",library,POINT (-122.468099204 37.781844245),1,Inner Richmond,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,5,8,4,11,143
Restrooms,3377980425973688073,restroom,0,0,0,0,37.73088520798447,-122.3837328418327,1215 Quesada Ave,San Francisco,CA,94124,Adam Rodgers Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.383732842 37.730885208),10,Bayview Hunters Point,2024/08/13 04:58:33 PM,2024/10/10 10:40:59 AM,86,2,9,1,146
Potrero Rec Path Drinking Fountain,5350223104802396812,drinking_water,1,0,0,0,37.75633916,-122.39705544,,San Francisco,CA,,Potrero Hill Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.397055444 37.756339159),10,Potrero Hill,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,54,2,9,26,64
Camp Mather - Drinking fountain,2616757637662769392,drinking_water,1,0,0,0,37.880919889999994,-119.85137888,32560 Mather Road,San Francisco,CA,95321,Camp Mather,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-119.851381878 37.8809233),,,2024/08/19 09:47:28 AM,2024/10/10 10:40:59 AM,,,,,50
Minnie and Lovie Path,5647375595331832828,drinking_water,1,0,0,0,37.71503451,-122.45754733,,San Francisco,CA,,Minnie and Lovie Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.457547327 37.715034507),11,Oceanview/Merced/Ingleside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,81,10,1,24,89
Mission Pit Stop - Franklin Square Park in the parking lot adjacent to 300 Hampshire St.,7195330164682834754,restroom,0,0,0,0,37.765187,-122.4083365,Franklin Square Park in the parking lot adjacent to 300 Hampshire St.,San Francisco,CA,,,publicly_accessible,,,,,pit_stop,POINT (-122.4083365 37.765187),9,Mission,2024/10/10 10:39:51 AM,2024/10/10 10:40:59 AM,53,3,9,20,
"Little Embarcadero, J C Decaux",2190890175057459878,restroom,0,0,0,0,37.808738,-122.412697,The Embarcadero,San Francisco,CA,94133,,publicly_accessible,,,Daily,J C Decaux,port,POINT (-122.412697 37.808738),3,North Beach,2024/10/04 01:51:23 PM,2024/10/10 10:40:59 AM,99,6,3,23,
Michelangelo Playground - Drinking Fountain/Cooler,2608349350084867732,drinking_water,1,0,0,0,37.80117848,-122.41699364,1055 Greenwich St,San Francisco,CA,94133,Michelangelo Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.416993642 37.801178476),3,Russian Hill,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,107,6,6,32,137
South Sunset Playground - Drinking Fountain/Cooler,1391506963519494259,drinking_water,1,1,0,0,37.73800239,-122.4983337,2601 40th Ave,San Francisco,CA,94116,South Sunset Playground,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.498333705 37.738002386),4,Sunset/Parkside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,40,10,7,35,110
Lessing & Sears Mini Park - Drinking Fountain/Cooler,659746649913065072,drinking_water,1,0,0,0,37.70863362,-122.45545233,10 Lessing St,San Francisco,CA,94112,Lessing & Sears Mini Park,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.455452331 37.708633618),11,Outer Mission,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,66,9,1,28,35
Washington & Hyde Mini Park - Drinking Fountain/Cooler,7829856307567203886,drinking_water,1,0,0,0,37.794032439999995,-122.41743068,1470 Washington St,San Francisco,CA,94109,Washington & Hyde Mini Park,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.417430683 37.79403244),3,Russian Hill,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,16,6,3,32,95
525 Golden Gate,956935023348360657,drinking_water,0,1,0,0,37.7809272,-122.419371,525 Golden Gate,San Francisco,CA,94102,,limited_access,08:00:00,17:00:00,Weekdays,,puc,POINT (-122.419371 37.7809272),5,Tenderloin,2024/06/27 01:43:12 PM,2024/10/10 10:40:59 AM,21,4,10,36,
Trocadero Clubhouse,1272777018282717854,restroom,0,0,0,0,37.73617234504192,-122.4779173153289,2899 19th Ave,San Francisco,CA,94132,Sigmund Stern Recreation Grove,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.477917315 37.736172345),4,Sunset/Parkside,2024/08/13 05:11:19 PM,2024/10/10 10:40:59 AM,40,10,7,35,112
Beach Chalet Soccer Bleacher,8001368927711937934,drinking_water,1,0,0,0,37.767421230000004,-122.5083298,,San Francisco,CA,,Golden Gate Park - Section 6,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.508329799 37.767421233),4,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,8,4,12,234
Polo Field Restroom,4197991394385184674,restroom,0,0,0,0,37.76678653672746,-122.49279315540966,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.492793155 37.766786537),4,Golden Gate Park,2024/08/21 02:15:01 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Model Yacht Clubhouse,6056527472595272594,restroom,0,0,0,0,37.770201047462926,-122.49559211434625,501 Stanyan St,San Francisco,CA,94122,Golden Gate Park - Section 5,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.495592114 37.770201047),1,Golden Gate Park,2024/09/04 01:18:59 PM,2024/10/10 10:40:59 AM,9,8,4,12,233
Joseph L. Alioto Performing Arts Piazza - Drinking Fountain/Cooler,6099826318662567743,drinking_water,1,0,0,0,37.77990302,-122.41730591,355 McAllister St,San Francisco,CA,94102,Joseph L. Alioto Performing Arts Piazza,limited_access,08:00:00,20:00:00,Daily,,rec,POINT (-122.417305906 37.779903017),5,Tenderloin,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,21,4,10,36,57
Golden Gate Park - Section 1 - Drinking Fountain/Cooler,3834875212721181925,drinking_water,1,0,0,0,37.77269576,-122.45520271000001,501 Stanyan St,San Francisco,CA,94117,Golden Gate Park - Section 1,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.455202712 37.772695757),1,Golden Gate Park,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,9,7,4,12,229
Portola Library,7171405751874216522,drinking_water,1,0,0,0,37.727114209000035,-122.40636172399996,380 Bacon St,San Francisco,CA,94112,,limited_access,,,Daily,"opening_hours = [""Sunday:13:00-17:00"",""Monday:10:00-18:00"",""Tuesday:10:00-18:00"",""Wednesday:12:00-20:00"",""Thursday:10:00-19:00"",""Friday:13:00-18:00"",""Saturday:10:00-18:00"",""Total Weekly Hours:50""]",library,POINT (-122.406361724 37.727114209),9,Portola,2024/10/10 10:24:00 AM,2024/10/10 10:40:59 AM,91,2,2,25,
Minnie and Lovie Rec Center - Drinking Fountain/Cooler,6322833292705963901,drinking_water,1,0,0,0,37.71604517,-122.45732735,650 Capitol Ave,San Francisco,CA,94112,Minnie and Lovie Rec Center,publicly_accessible,08:00:00,20:00:00,Daily,,rec,POINT (-122.457327353 37.716045167),11,Oceanview/Merced/Ingleside,2024/07/23 12:28:50 PM,2024/10/10 10:40:59 AM,81,10,1,24,89
